Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    AUS,     .,    .,     ., 1994, 1994, 47,     1,   ACY,       1,0.00782,1.80156,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 48,     1,   ACY,       1,0.00573,1.80938,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 49,     1,   ACY,       1,0.00499,1.81511,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 50,     1,   ACY,       1,0.00418,1.82010,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 51,     1,   ACY,       1,0.00300,1.82428,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 52,     1,   ACY,       1,0.00279,1.82728,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 53,     1,   ACY,       1,0.00242,1.83007,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 54,     1,   ACY,       1,0.00182,1.83249,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 55,     1,   ACY,       1,0.00166,1.83431,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 56,     1,   ACY,       1,0.00118,1.83597,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 57,     1,   ACY,       1,0.00115,1.83715,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 58,     1,   ACY,       1,0.00083,1.83830,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1994, 1994, 59,    99,   ACY,       1,0.00388,1.83913,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 15,     1,   ACY,       1,0.00037,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 16,     1,   ACY,       1,0.00117,0.00037,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 17,     1,   ACY,       1,0.00357,0.00154,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 18,     1,   ACY,       1,0.00776,0.00511,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 19,     1,   ACY,       1,0.01373,0.01287,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 20,     1,   ACY,       1,0.02080,0.02660,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 21,     1,   ACY,       1,0.02790,0.04740,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 22,     1,   ACY,       1,0.03483,0.07530,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 23,     1,   ACY,       1,0.04588,0.11013,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 24,     1,   ACY,       1,0.05746,0.15601,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 25,     1,   ACY,       1,0.06978,0.21347,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 26,     1,   ACY,       1,0.08426,0.28325,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 27,     1,   ACY,       1,0.09930,0.36751,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 28,     1,   ACY,       1,0.11094,0.46681,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 29,     1,   ACY,       1,0.11867,0.57775,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 30,     1,   ACY,       1,0.12696,0.69642,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 31,     1,   ACY,       1,0.12329,0.82338,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 32,     1,   ACY,       1,0.12434,0.94667,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 33,     1,   ACY,       1,0.11466,1.07101,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 34,     1,   ACY,       1,0.10453,1.18567,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 35,     1,   ACY,       1,0.09248,1.29020,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 36,     1,   ACY,       1,0.07871,1.38268,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 37,     1,   ACY,       1,0.06811,1.46139,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 38,     1,   ACY,       1,0.05579,1.52950,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 39,     1,   ACY,       1,0.04715,1.58529,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 40,     1,   ACY,       1,0.03786,1.63244,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 41,     1,   ACY,       1,0.02849,1.67030,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 42,     1,   ACY,       1,0.02469,1.69879,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 43,     1,   ACY,       1,0.01855,1.72348,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 44,     1,   ACY,       1,0.01475,1.74203,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 45,     1,   ACY,       1,0.01206,1.75678,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 46,     1,   ACY,       1,0.00980,1.76884,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 47,     1,   ACY,       1,0.00764,1.77864,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 48,     1,   ACY,       1,0.00698,1.78628,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 49,     1,   ACY,       1,0.00512,1.79326,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 50,     1,   ACY,       1,0.00397,1.79838,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 51,     1,   ACY,       1,0.00322,1.80235,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 52,     1,   ACY,       1,0.00278,1.80557,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 53,     1,   ACY,       1,0.00251,1.80835,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 54,     1,   ACY,       1,0.00213,1.81086,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 55,     1,   ACY,       1,0.00190,1.81299,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 56,     1,   ACY,       1,0.00136,1.81489,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 57,     1,   ACY,       1,0.00112,1.81625,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 58,     1,   ACY,       1,0.00099,1.81737,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1995, 1995, 59,    99,   ACY,       1,0.00391,1.81836,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 15,     1,   ACY,       1,0.00028,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 16,     1,   ACY,       1,0.00156,0.00028,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 17,     1,   ACY,       1,0.00375,0.00184,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 18,     1,   ACY,       1,0.00853,0.00559,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 19,     1,   ACY,       1,0.01404,0.01412,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 20,     1,   ACY,       1,0.02090,0.02816,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 21,     1,   ACY,       1,0.02719,0.04906,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 22,     1,   ACY,       1,0.03435,0.07625,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 23,     1,   ACY,       1,0.04413,0.11060,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 24,     1,   ACY,       1,0.05471,0.15473,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 25,     1,   ACY,       1,0.06779,0.20944,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 26,     1,   ACY,       1,0.08042,0.27723,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 27,     1,   ACY,       1,0.09356,0.35765,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 28,     1,   ACY,       1,0.10762,0.45121,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 29,     1,   ACY,       1,0.11756,0.55883,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 30,     1,   ACY,       1,0.12309,0.67639,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 31,     1,   ACY,       1,0.12264,0.79948,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 32,     1,   ACY,       1,0.12158,0.92212,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 33,     1,   ACY,       1,0.11399,1.04370,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 34,     1,   ACY,       1,0.10393,1.15769,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 35,     1,   ACY,       1,0.09251,1.26162,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 36,     1,   ACY,       1,0.07975,1.35413,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 37,     1,   ACY,       1,0.06759,1.43388,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 38,     1,   ACY,       1,0.05663,1.50147,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 39,     1,   ACY,       1,0.04780,1.55810,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 40,     1,   ACY,       1,0.03875,1.60590,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 41,     1,   ACY,       1,0.02862,1.64465,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 42,     1,   ACY,       1,0.02449,1.67327,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 43,     1,   ACY,       1,0.02047,1.69776,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 44,     1,   ACY,       1,0.01513,1.71823,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 45,     1,   ACY,       1,0.01180,1.73336,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 46,     1,   ACY,       1,0.01031,1.74516,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 47,     1,   ACY,       1,0.00756,1.75547,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 48,     1,   ACY,       1,0.00672,1.76303,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 49,     1,   ACY,       1,0.00512,1.76975,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 50,     1,   ACY,       1,0.00416,1.77487,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 51,     1,   ACY,       1,0.00346,1.77903,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 52,     1,   ACY,       1,0.00276,1.78249,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 53,     1,   ACY,       1,0.00244,1.78525,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 54,     1,   ACY,       1,0.00196,1.78769,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 55,     1,   ACY,       1,0.00201,1.78965,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 56,     1,   ACY,       1,0.00123,1.79166,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 57,     1,   ACY,       1,0.00127,1.79289,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 58,     1,   ACY,       1,0.00100,1.79416,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1996, 1996, 59,    99,   ACY,       1,0.00354,1.79516,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 15,     1,   ACY,       1,0.00046,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 16,     1,   ACY,       1,0.00154,0.00046,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 17,     1,   ACY,       1,0.00396,0.00200,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 18,     1,   ACY,       1,0.00832,0.00596,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 19,     1,   ACY,       1,0.01471,0.01428,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 20,     1,   ACY,       1,0.02066,0.02899,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 21,     1,   ACY,       1,0.02656,0.04965,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 22,     1,   ACY,       1,0.03365,0.07621,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 23,     1,   ACY,       1,0.04255,0.10986,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 24,     1,   ACY,       1,0.05321,0.15241,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 25,     1,   ACY,       1,0.06469,0.20562,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 26,     1,   ACY,       1,0.07813,0.27031,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 27,     1,   ACY,       1,0.09047,0.34844,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 28,     1,   ACY,       1,0.10472,0.43891,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 29,     1,   ACY,       1,0.11322,0.54363,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 30,     1,   ACY,       1,0.12200,0.65685,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 31,     1,   ACY,       1,0.12144,0.77885,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 32,     1,   ACY,       1,0.12007,0.90029,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 33,     1,   ACY,       1,0.11425,1.02036,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 34,     1,   ACY,       1,0.10585,1.13461,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 35,     1,   ACY,       1,0.09276,1.24046,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 36,     1,   ACY,       1,0.08172,1.33322,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 37,     1,   ACY,       1,0.06756,1.41494,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 38,     1,   ACY,       1,0.05729,1.48250,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 39,     1,   ACY,       1,0.04828,1.53979,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 40,     1,   ACY,       1,0.03891,1.58807,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 41,     1,   ACY,       1,0.03032,1.62698,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 42,     1,   ACY,       1,0.02501,1.65730,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 43,     1,   ACY,       1,0.01988,1.68231,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 44,     1,   ACY,       1,0.01580,1.70219,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 45,     1,   ACY,       1,0.01226,1.71799,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 46,     1,   ACY,       1,0.00973,1.73025,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 47,     1,   ACY,       1,0.00765,1.73998,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 48,     1,   ACY,       1,0.00602,1.74763,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 49,     1,   ACY,       1,0.00477,1.75365,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 50,     1,   ACY,       1,0.00417,1.75842,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 51,     1,   ACY,       1,0.00306,1.76259,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 52,     1,   ACY,       1,0.00258,1.76565,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 53,     1,   ACY,       1,0.00205,1.76823,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 54,     1,   ACY,       1,0.00186,1.77028,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 55,     1,   ACY,       1,0.00170,1.77214,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 56,     1,   ACY,       1,0.00131,1.77384,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 57,     1,   ACY,       1,0.00116,1.77515,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 58,     1,   ACY,       1,0.00065,1.77631,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1997, 1997, 59,    99,   ACY,       1,0.00354,1.77696,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 15,     1,   ACY,       1,0.00042,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 16,     1,   ACY,       1,0.00148,0.00042,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 17,     1,   ACY,       1,0.00386,0.00190,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 18,     1,   ACY,       1,0.00855,0.00576,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 19,     1,   ACY,       1,0.01429,0.01431,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 20,     1,   ACY,       1,0.02060,0.02860,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 21,     1,   ACY,       1,0.02631,0.04920,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 22,     1,   ACY,       1,0.03432,0.07551,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 23,     1,   ACY,       1,0.04037,0.10983,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 24,     1,   ACY,       1,0.05189,0.15020,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 25,     1,   ACY,       1,0.06249,0.20209,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 26,     1,   ACY,       1,0.07703,0.26458,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 27,     1,   ACY,       1,0.08952,0.34161,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 28,     1,   ACY,       1,0.10124,0.43113,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 29,     1,   ACY,       1,0.11144,0.53237,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 30,     1,   ACY,       1,0.11970,0.64381,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 31,     1,   ACY,       1,0.12126,0.76351,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 32,     1,   ACY,       1,0.11689,0.88477,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 33,     1,   ACY,       1,0.11427,1.00166,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 34,     1,   ACY,       1,0.10359,1.11593,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 35,     1,   ACY,       1,0.09396,1.21952,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 36,     1,   ACY,       1,0.08198,1.31348,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 37,     1,   ACY,       1,0.06841,1.39546,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 38,     1,   ACY,       1,0.05780,1.46387,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 39,     1,   ACY,       1,0.04802,1.52167,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 40,     1,   ACY,       1,0.03913,1.56969,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 41,     1,   ACY,       1,0.03131,1.60882,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 42,     1,   ACY,       1,0.02475,1.64013,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 43,     1,   ACY,       1,0.01900,1.66488,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 44,     1,   ACY,       1,0.01585,1.68388,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 45,     1,   ACY,       1,0.01254,1.69973,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 46,     1,   ACY,       1,0.00983,1.71227,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 47,     1,   ACY,       1,0.00778,1.72210,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 48,     1,   ACY,       1,0.00646,1.72988,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 49,     1,   ACY,       1,0.00515,1.73634,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 50,     1,   ACY,       1,0.00411,1.74149,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 51,     1,   ACY,       1,0.00319,1.74560,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 52,     1,   ACY,       1,0.00285,1.74879,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 53,     1,   ACY,       1,0.00203,1.75164,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 54,     1,   ACY,       1,0.00168,1.75367,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 55,     1,   ACY,       1,0.00148,1.75535,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 56,     1,   ACY,       1,0.00129,1.75683,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 57,     1,   ACY,       1,0.00099,1.75812,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 58,     1,   ACY,       1,0.00099,1.75911,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1998, 1998, 59,    99,   ACY,       1,0.00334,1.76010,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 15,     1,   ACY,       1,0.00043,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 16,     1,   ACY,       1,0.00142,0.00043,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 17,     1,   ACY,       1,0.00400,0.00185,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 18,     1,   ACY,       1,0.00888,0.00585,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 19,     1,   ACY,       1,0.01523,0.01473,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 20,     1,   ACY,       1,0.02057,0.02996,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 21,     1,   ACY,       1,0.02732,0.05053,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 22,     1,   ACY,       1,0.03420,0.07785,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 23,     1,   ACY,       1,0.04113,0.11205,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 24,     1,   ACY,       1,0.05003,0.15318,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 1999, 1999, 25,     1,   ACY,       1,0.06153,0.20321,        RE,  estimate,    AUS_13,   .,    0
